"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","repayment_status_april","repayment_status_may","repayment_status_june","repayment_status_july","repayment_status_august","repayment_status_september","default_payment_next_month"
"28261",260000,2,3,1,44,1,1,1,1,1,1,1
"28262",20000,2,2,1,42,1,1,1,1,1,1,1
"28263",160000,2,2,1,34,1,1,1,1,1,1,0
"28264",50000,2,2,1,43,1,1,1,1,1,1,0
"28265",50000,2,3,1,41,1,1,1,1,1,1,0
"28266",160000,2,1,1,38,0,0,0,1,1,0,1
"28267",140000,2,3,1,44,1,1,1,1,1,0,0
"28268",230000,2,2,1,43,1,1,1,1,1,1,0
"28269",120000,2,2,1,34,0,0,0,0,0,0,0
"28270",20000,2,2,1,49,1,1,1,1,1,1,1
"28271",90000,2,2,1,44,0,0,0,0,0,0,1
"28272",130000,2,3,1,38,1,1,1,1,1,1,0
"28273",20000,2,3,2,31,1,1,1,1,1,1,0
"28274",230000,2,1,2,31,0,0,0,0,1,0,0
"28275",430000,2,2,1,42,1,1,1,1,1,1,0
"28276",110000,2,2,1,40,1,1,1,1,1,1,0
"28277",210000,2,4,1,40,1,1,1,1,1,1,1
"28278",260000,2,3,2,49,0,0,1,1,1,0,0
"28279",280000,2,3,1,45,1,1,1,1,1,1,0
"28280",230000,2,2,2,36,1,0,0,0,0,0,0
"28281",50000,2,3,2,46,1,1,1,1,1,1,0
"28282",320000,2,2,2,36,0,1,1,0,0,0,0
"28283",110000,2,2,1,41,1,1,1,1,1,1,1
"28284",180000,2,2,1,42,1,1,1,1,1,1,0
"28285",180000,2,3,2,41,1,1,1,1,1,1,0
"28286",10000,2,2,2,32,0,0,1,1,1,1,1
"28287",30000,2,2,1,32,0,0,0,0,0,0,1
"28288",70000,2,2,2,32,1,1,1,1,1,1,1
"28289",20000,2,2,2,44,1,1,1,1,1,1,0
"28290",50000,2,2,2,36,1,1,1,1,1,1,1
"28291",180000,2,2,1,38,1,1,1,1,1,1,0
"28292",220000,2,3,2,46,1,1,1,1,1,1,0
"28293",180000,2,1,2,29,1,1,1,1,0,0,0
"28294",170000,2,1,2,29,1,1,1,1,1,1,0
"28295",1e+05,2,2,2,30,1,1,1,1,1,1,0
"28296",280000,2,2,2,30,0,0,0,0,0,1,0
"28297",290000,2,1,2,31,0,0,0,0,0,1,0
"28298",30000,2,2,1,31,1,1,1,1,1,1,1
"28299",30000,2,2,2,31,1,1,1,1,1,1,0
"28300",80000,2,2,1,46,1,1,1,1,1,1,0
"28301",50000,2,2,1,42,1,1,1,1,1,1,0
"28302",60000,2,3,1,34,1,1,1,1,1,1,0
"28303",260000,2,2,1,34,1,1,1,1,1,1,0
"28304",60000,2,2,1,41,1,1,1,1,1,1,0
"28305",80000,2,2,1,29,1,1,1,1,1,1,0
"28306",360000,2,3,1,40,0,0,0,0,0,0,0
"28307",180000,2,2,1,30,1,1,1,1,1,1,0
"28308",80000,2,2,2,31,1,1,1,1,1,1,1
"28309",70000,2,2,1,44,1,1,1,1,1,1,0
"28310",360000,2,1,1,36,1,1,1,1,1,1,0
"28311",3e+05,2,3,2,36,0,0,0,0,0,0,0
"28312",1e+05,2,3,1,38,1,1,1,1,1,1,0
"28313",1e+05,2,1,2,29,1,1,1,1,1,1,0
"28314",120000,2,3,1,34,1,0,1,1,1,0,0
"28315",2e+05,2,2,1,48,1,1,1,1,1,1,1
"28316",180000,2,1,1,37,0,1,0,0,1,1,0
"28317",60000,2,2,2,27,1,1,1,1,1,1,0
"28318",10000,2,2,1,29,1,1,1,1,1,1,0
"28319",230000,2,4,1,35,1,1,1,1,1,1,0
"28320",50000,2,2,2,27,1,1,1,1,1,1,0
"28321",350000,2,2,2,28,0,0,0,1,0,0,0
"28322",2e+05,2,3,1,28,1,0,1,1,1,0,1
"28323",150000,2,3,2,28,0,0,0,1,1,1,0
"28324",180000,2,2,1,29,1,1,1,1,1,1,1
"28325",30000,2,1,2,30,1,1,1,1,1,1,0
"28326",70000,2,2,2,30,1,1,1,1,1,1,1
"28327",460000,2,2,2,32,1,1,1,1,1,1,0
"28328",110000,2,2,1,42,1,0,0,0,0,0,0
"28329",240000,2,1,2,31,0,0,0,0,0,1,0
"28330",210000,2,2,1,31,1,1,1,1,1,1,0
"28331",3e+05,2,3,2,32,0,0,0,1,1,1,0
"28332",170000,2,1,2,34,1,1,1,1,1,1,0
"28333",420000,2,2,1,34,0,0,0,1,1,1,0
"28334",230000,2,4,2,34,1,1,1,0,1,1,0
"28335",260000,2,1,2,33,1,1,1,1,1,1,0
"28336",50000,2,3,1,41,1,1,1,1,1,1,0
"28337",80000,2,2,2,43,1,1,1,1,1,1,0
"28338",2e+05,2,1,1,45,1,1,1,1,0,1,0
"28339",80000,2,3,1,40,1,1,1,1,1,1,0
"28340",290000,2,2,1,36,1,1,1,1,1,1,0
"28341",20000,2,3,3,40,1,1,1,1,1,1,1
"28342",50000,2,2,1,42,0,1,1,1,1,1,0
"28343",450000,2,2,1,36,0,1,1,0,1,1,0
"28344",250000,2,2,1,38,0,0,1,0,0,0,0
"28345",50000,2,3,1,40,0,0,0,1,1,1,0
"28346",280000,2,2,3,40,1,1,1,1,1,1,0
"28347",20000,2,3,1,41,1,1,1,1,1,1,0
"28348",310000,2,3,1,37,1,0,0,0,0,0,0
"28349",250000,2,1,2,36,1,1,1,1,1,1,0
"28350",180000,2,2,1,36,1,1,1,1,1,1,1
"28351",5e+05,2,3,2,35,1,1,1,1,1,1,0
"28352",30000,2,3,1,44,1,1,1,1,1,1,0
"28353",250000,2,2,2,36,1,1,1,1,1,1,0
"28354",170000,2,1,2,39,0,1,1,1,1,1,0
"28355",1e+05,2,2,1,39,0,0,0,0,0,1,0
"28356",430000,2,2,1,42,1,1,1,1,1,1,0
"28357",170000,2,2,2,43,1,1,1,1,1,1,0
"28358",210000,2,2,2,32,1,1,0,0,0,0,0
"28359",280000,2,2,2,32,0,1,0,0,1,0,0
"28360",160000,2,3,2,47,1,0,0,1,0,0,0
"28361",210000,2,1,1,40,0,0,0,1,0,1,0
"28362",2e+05,2,1,1,40,0,0,0,0,0,0,0
"28363",4e+05,2,1,2,30,1,1,1,1,1,1,0
"28364",80000,2,3,2,35,0,0,0,0,0,0,0
"28365",80000,2,2,1,35,1,1,1,1,1,1,1
"28366",30000,2,2,1,38,0,1,1,1,1,1,0
"28367",20000,2,3,1,39,1,1,1,1,1,1,1
"28368",3e+05,2,1,1,37,1,1,1,1,1,1,0
"28369",460000,2,2,1,39,1,1,1,1,1,1,0
"28370",80000,2,2,2,42,1,1,1,1,1,1,0
"28371",80000,2,3,1,36,1,1,1,1,1,1,0
"28372",1e+05,2,3,1,40,1,1,1,1,1,1,0
"28373",1e+05,2,1,1,41,1,1,1,1,1,1,1
"28374",50000,2,2,1,36,1,1,1,1,1,1,0
"28375",80000,2,2,1,36,1,1,1,1,1,1,1
"28376",130000,2,2,2,37,1,1,1,1,1,1,0
"28377",50000,2,2,1,36,1,1,1,1,1,1,0
"28378",210000,2,2,1,44,1,1,1,1,1,1,0
"28379",260000,2,4,2,39,1,1,1,1,1,1,0
"28380",50000,2,2,1,32,1,1,1,1,1,1,0
"28381",460000,2,2,2,33,0,1,0,0,1,1,0
"28382",150000,2,3,1,34,1,1,1,1,1,1,0
"28383",80000,2,3,1,31,1,1,1,1,1,1,0
"28384",80000,2,2,1,42,0,0,0,1,1,1,0
"28385",180000,2,3,1,46,0,1,1,1,1,1,1
"28386",1e+05,2,3,1,35,1,1,0,0,0,0,0
"28387",60000,2,2,1,40,1,1,1,1,1,1,1
"28388",50000,2,3,2,34,1,1,1,1,1,1,0
"28389",390000,2,1,1,42,0,1,1,1,1,1,0
"28390",210000,2,1,1,38,1,1,1,1,1,1,0
"28391",160000,2,2,2,39,1,1,1,1,1,1,0
"28392",50000,2,3,1,42,1,1,1,1,1,1,0
"28393",50000,2,2,2,31,1,1,1,1,1,1,0
"28394",160000,2,2,1,37,1,1,1,1,1,1,0
"28395",220000,2,2,1,40,1,1,1,1,0,0,0
"28396",80000,2,3,1,43,1,1,1,1,1,1,0
"28397",170000,2,2,1,31,0,0,1,1,1,1,0
"28398",60000,2,3,1,33,1,1,1,1,1,1,0
"28399",2e+05,2,1,1,36,0,0,0,1,0,0,0
"28400",320000,2,1,2,41,1,0,0,0,0,0,0
"28401",160000,2,1,1,47,0,0,0,0,0,0,0
"28402",20000,2,2,1,45,1,1,1,1,1,1,0
"28403",80000,2,1,2,27,0,0,0,1,1,1,1
"28404",210000,2,2,2,29,1,1,1,1,1,1,0
"28405",50000,2,1,2,27,1,1,1,1,1,1,1
"28406",5e+05,2,1,2,28,1,1,1,1,1,1,0
"28407",120000,2,2,2,28,0,0,0,0,0,0,0
"28408",20000,2,2,2,28,1,1,1,1,1,1,0
"28409",250000,2,1,2,28,1,1,1,1,1,1,0
"28410",80000,2,3,1,34,1,1,1,1,1,1,0
"28411",240000,2,2,2,28,0,0,1,0,1,1,0
"28412",150000,2,2,2,28,1,1,1,1,1,1,0
"28413",340000,2,2,2,29,1,1,1,1,1,1,0
"28414",80000,2,1,1,28,1,1,1,1,1,1,0
"28415",130000,2,3,2,29,0,0,0,1,1,1,0
"28416",1e+05,2,2,2,29,1,1,1,1,1,1,0
"28417",230000,2,1,2,29,1,1,1,1,1,1,0
"28418",160000,2,1,2,30,0,0,0,0,0,0,0
"28419",220000,2,2,2,29,1,1,1,1,1,1,0
"28420",80000,2,1,2,29,1,1,1,1,1,1,1
"28421",420000,2,2,1,29,1,1,1,1,1,1,0
"28422",130000,2,2,2,32,1,1,1,1,1,1,0
"28423",80000,2,1,2,32,0,0,1,1,1,1,0
"28424",210000,2,1,2,31,1,1,1,1,1,1,0
"28425",220000,2,1,2,31,1,1,1,1,1,1,0
"28426",170000,2,2,2,30,1,1,1,1,1,1,1
"28427",50000,2,1,2,30,1,1,1,1,1,1,0
"28428",80000,2,2,2,31,1,0,1,0,1,1,0
"28429",3e+05,2,1,2,33,1,1,1,1,1,1,0
"28430",140000,2,2,1,33,1,1,1,1,1,1,0
"28431",290000,2,2,2,33,1,1,1,1,1,1,0
"28432",80000,2,1,2,33,1,1,1,1,1,1,0
"28433",5e+05,2,1,1,33,0,1,1,1,1,1,0
"28434",40000,2,3,1,44,1,1,1,1,1,1,1
"28435",50000,2,2,1,45,1,1,1,1,1,1,0
"28436",260000,2,2,1,34,0,0,0,0,0,0,0
"28437",80000,2,3,1,45,1,1,1,1,1,1,0
"28438",280000,2,1,1,35,0,0,0,0,1,1,0
"28439",270000,2,1,1,37,1,0,0,0,0,0,0
"28440",80000,2,3,1,48,1,1,1,1,1,1,0
"28441",120000,2,2,1,34,1,1,1,1,1,1,0
"28442",3e+05,2,1,1,40,1,1,1,1,1,1,0
"28443",120000,2,2,2,37,1,1,1,1,1,1,0
"28444",80000,2,2,3,36,1,1,1,1,1,1,0
"28445",50000,2,2,1,42,1,1,1,1,1,1,0
"28446",1e+05,2,2,1,47,1,1,1,1,1,1,0
"28447",180000,2,2,1,44,1,1,0,0,0,0,0
"28448",160000,2,2,1,45,0,1,1,1,1,1,0
"28449",350000,2,2,1,49,0,0,1,0,0,0,0
"28450",50000,2,3,1,33,0,0,0,0,0,1,0
"28451",320000,2,2,2,37,1,0,1,0,0,0,0
"28452",170000,2,2,2,35,1,1,1,1,1,1,0
"28453",50000,2,2,1,37,1,1,1,1,1,1,0
"28454",360000,2,1,1,40,1,1,1,1,1,1,1
"28455",70000,2,2,2,36,1,1,1,1,1,1,1
"28456",20000,2,3,1,45,0,0,0,1,0,0,0
"28457",1e+05,2,3,1,46,1,1,1,1,1,1,0
"28458",180000,2,3,3,36,0,0,0,0,0,0,0
"28459",160000,2,3,1,42,1,1,1,1,1,1,0
"28460",230000,2,2,1,35,0,0,0,1,1,1,1
"28461",20000,2,2,1,38,0,0,0,0,0,0,1
"28462",180000,2,2,1,39,1,1,1,1,1,1,0
"28463",180000,2,1,2,45,0,0,0,0,0,0,0
"28464",20000,2,2,1,34,1,1,1,1,1,1,0
"28465",150000,2,2,1,49,0,1,0,1,1,0,0
"28466",240000,2,1,1,40,0,0,0,0,0,0,1
"28467",360000,2,3,1,37,1,0,0,0,0,0,0
"28468",260000,2,2,1,35,1,1,1,1,1,1,0
"28469",5e+05,2,2,1,34,0,0,0,0,1,0,0
"28470",2e+05,2,2,1,41,0,0,1,0,0,0,0
"28471",230000,2,3,2,45,0,0,0,0,0,0,0
"28472",2e+05,2,2,2,32,1,1,1,1,1,1,0
"28473",70000,2,3,1,37,1,1,1,1,1,1,0
"28474",160000,2,3,1,36,1,0,1,1,1,0,0
"28475",80000,2,2,2,33,0,0,0,0,0,1,0
"28476",1e+05,2,2,1,30,1,1,1,1,1,1,0
"28477",20000,2,2,1,38,0,0,0,0,1,0,1
"28478",110000,2,3,1,47,1,1,1,1,1,1,0
"28479",1e+05,2,2,2,35,0,1,1,1,1,1,1
"28480",240000,2,2,1,39,1,1,1,1,1,1,0
"28481",170000,2,1,1,31,1,0,0,0,0,1,0
"28482",110000,2,1,2,31,1,1,1,1,1,1,1
"28483",50000,2,2,2,44,0,0,1,1,1,0,0
"28484",390000,2,2,2,41,0,0,0,0,0,1,0
"28485",40000,2,3,1,44,1,1,1,1,1,1,0
"28486",160000,2,3,1,39,0,0,0,0,1,1,0
"28487",20000,2,3,1,41,1,1,1,1,1,1,0
"28488",180000,2,2,2,36,1,0,0,0,0,0,0
"28489",50000,2,2,1,41,1,1,1,1,1,1,1
"28490",110000,2,2,1,37,1,1,1,1,1,1,0
"28491",20000,2,3,2,39,1,1,1,1,1,1,1
"28492",40000,2,3,1,36,1,1,1,1,1,1,0
"28493",50000,2,3,1,47,1,1,1,1,1,1,1
"28494",2e+05,2,1,2,30,1,1,1,1,1,1,0
"28495",90000,2,2,1,31,0,0,0,0,0,0,0
"28496",3e+05,2,1,2,34,1,0,0,0,0,0,0
"28497",310000,2,2,1,36,1,1,1,1,1,1,0
"28498",330000,2,2,1,37,1,1,1,1,1,1,0
"28499",210000,2,3,2,30,0,1,0,1,1,1,0
"28500",260000,2,2,2,34,1,1,1,1,1,1,0
"28501",290000,2,1,2,35,1,1,1,1,1,1,0
"28502",20000,2,2,1,39,1,1,1,1,1,1,0
"28503",140000,2,2,1,31,1,1,1,1,1,1,0
"28504",150000,2,2,1,36,1,1,1,1,1,1,1
"28505",50000,2,3,3,46,0,0,0,0,0,0,0
"28506",50000,2,2,1,37,0,0,0,1,1,1,0
"28507",270000,2,2,1,28,1,1,1,1,1,1,0
"28508",240000,2,2,1,28,1,1,1,1,1,1,0
"28509",150000,2,1,2,29,1,1,1,1,1,1,0
"28510",260000,2,2,2,40,1,1,1,1,1,1,0
"28511",470000,2,3,1,42,1,1,1,1,1,1,0
"28512",190000,2,1,1,47,1,1,1,1,1,1,0
"28513",160000,2,2,2,28,1,1,1,1,1,1,0
"28514",320000,2,1,2,31,1,0,0,1,0,1,0
"28515",30000,2,2,2,30,1,1,1,1,1,1,1
"28516",150000,2,1,2,33,0,0,0,0,0,0,0
"28517",2e+05,2,2,2,34,1,1,1,1,1,1,1
"28518",150000,2,2,2,34,0,1,1,1,1,1,0
"28519",50000,2,3,1,30,1,1,1,1,1,1,0
"28520",80000,2,2,2,24,1,1,1,1,1,1,0
"28521",50000,2,2,1,47,1,1,1,1,1,1,0
"28522",80000,2,3,1,37,1,1,1,1,1,1,1
"28523",280000,2,2,2,34,0,0,1,0,1,1,0
"28524",160000,2,1,1,38,1,1,1,1,1,1,0
"28525",80000,2,1,2,29,1,1,1,1,1,1,0
"28526",160000,2,2,2,30,1,1,1,1,1,1,0
"28527",90000,2,2,1,32,0,0,0,1,0,1,0
"28528",360000,2,2,2,32,0,1,1,1,1,1,0
"28529",80000,2,2,1,34,1,1,1,1,1,1,0
"28530",20000,2,3,1,36,1,0,0,1,1,1,1
"28531",50000,2,2,1,48,1,1,1,1,1,1,0
"28532",2e+05,2,1,1,40,1,1,1,1,1,1,1
"28533",50000,2,3,1,44,1,1,1,1,1,1,1
"28534",120000,2,2,1,31,1,1,1,1,1,1,1
"28535",60000,2,2,1,31,1,1,1,1,1,1,1
"28536",120000,2,3,2,32,1,1,1,1,1,1,0
"28537",80000,2,1,1,32,0,1,1,1,0,0,0
"28538",140000,2,2,2,32,1,1,1,1,1,1,0
"28539",3e+05,2,1,1,33,1,1,1,1,1,1,0
"28540",230000,2,2,1,30,1,1,1,1,1,1,0
"28541",310000,2,3,2,30,1,1,1,1,1,1,0
"28542",330000,2,1,2,31,1,1,1,1,1,1,0
"28543",210000,2,1,1,35,1,1,1,1,1,1,0
"28544",120000,2,2,1,35,1,1,1,1,1,1,0
"28545",170000,2,2,1,35,1,1,1,1,1,1,0
"28546",50000,2,2,2,39,1,1,1,1,1,1,0
"28547",1e+05,2,3,1,44,1,1,1,1,1,1,1
"28548",140000,2,1,2,33,0,1,1,1,1,1,0
"28549",210000,2,2,2,33,0,0,0,0,1,1,0
"28550",360000,2,1,2,34,1,1,1,1,1,1,0
"28551",50000,2,2,3,34,1,1,1,1,1,1,0
"28552",340000,2,2,2,34,0,0,0,0,1,0,0
"28553",260000,2,1,2,37,0,0,0,1,0,0,1
"28554",5e+05,2,3,2,37,1,1,1,1,1,1,0
"28555",60000,2,2,1,40,1,1,1,1,1,1,0
"28556",420000,2,2,1,38,1,0,1,0,1,1,0
"28557",30000,2,3,1,41,1,1,1,1,1,1,0
"28558",370000,2,2,1,41,0,0,1,0,1,1,0
"28559",450000,2,1,1,35,0,0,0,0,0,0,0
"28560",4e+05,2,1,1,39,1,1,1,1,1,1,1
"28561",4e+05,2,1,2,46,1,1,1,1,1,1,1
"28562",640000,2,2,2,39,1,1,1,1,1,1,0
"28563",210000,2,2,1,38,0,1,1,1,1,1,0
"28564",30000,2,3,2,35,1,1,1,1,1,1,0
"28565",1e+05,2,1,1,36,0,0,0,0,0,1,0
"28566",250000,2,1,1,41,1,0,1,1,1,1,0
"28567",190000,2,1,2,40,1,1,1,1,1,1,0
"28568",20000,2,3,1,43,1,1,1,1,1,1,0
"28569",180000,2,3,1,40,1,1,1,1,1,1,0
"28570",2e+05,2,1,1,29,0,1,1,1,1,1,0
"28571",80000,2,1,2,29,0,0,1,0,0,0,0
"28572",120000,2,2,2,29,1,1,1,1,1,1,0
"28573",50000,2,2,2,29,1,1,1,1,1,1,0
"28574",260000,2,4,2,30,0,1,1,1,0,1,0
"28575",180000,2,1,2,30,0,0,1,1,1,1,0
"28576",130000,2,2,1,30,0,0,0,0,0,0,1
"28577",110000,2,2,1,30,1,1,1,1,1,1,0
"28578",50000,2,2,1,44,1,1,1,1,1,1,0
"28579",5e+05,2,1,1,46,0,1,1,1,1,1,0
"28580",360000,2,1,2,32,0,0,0,0,0,0,0
"28581",80000,2,2,1,34,1,1,1,1,1,1,0
"28582",10000,2,1,2,33,1,1,1,1,1,1,0
"28583",320000,2,1,1,34,0,1,1,1,1,1,0
"28584",30000,2,3,1,32,1,1,1,1,1,1,0
"28585",80000,2,3,1,32,0,0,0,0,0,0,0
"28586",160000,2,2,1,34,1,1,1,1,1,1,0
"28587",490000,2,1,2,34,0,0,1,0,1,1,0
"28588",220000,2,1,1,35,0,0,0,0,0,0,0
"28589",450000,2,1,1,35,0,0,0,0,0,1,0
"28590",370000,2,3,1,35,1,1,1,1,1,1,0
"28591",80000,2,3,1,34,1,1,1,1,1,1,1
"28592",360000,2,1,1,47,0,0,0,0,0,1,1
"28593",60000,2,2,1,42,1,1,1,1,1,1,0
"28594",50000,2,1,1,45,0,1,0,0,0,1,0
"28595",160000,2,2,1,49,0,0,0,0,1,1,0
"28596",260000,2,3,1,41,1,1,1,1,1,1,0
"28597",220000,2,2,2,45,1,1,1,1,1,1,0
"28598",60000,2,3,1,46,1,1,1,1,1,1,1
"28599",220000,2,1,1,38,1,1,1,1,1,1,0
"28600",290000,2,1,1,39,0,0,0,0,0,0,0
"28601",130000,2,3,2,40,0,0,0,1,1,1,0
"28602",2e+05,2,2,1,41,1,1,1,1,1,1,0
"28603",2e+05,2,3,3,37,1,1,1,1,1,0,0
"28604",110000,2,3,3,44,1,1,1,1,1,1,1
"28605",30000,2,3,1,45,1,1,1,1,1,1,1
"28606",30000,2,2,1,42,1,1,1,1,1,1,0
"28607",1e+05,2,2,1,41,1,1,1,1,1,1,0
"28608",360000,2,2,1,44,0,0,0,0,0,0,0
"28609",140000,2,2,1,38,1,1,1,1,1,1,0
"28610",50000,2,3,1,47,1,1,1,1,1,1,0
"28611",70000,2,3,1,35,1,1,1,1,1,1,0
"28612",60000,2,3,2,48,1,1,1,1,1,1,0
"28613",360000,2,3,2,39,0,1,0,1,0,0,0
"28614",240000,2,1,1,40,0,0,0,0,1,0,0
"28615",2e+05,2,1,2,30,1,0,0,0,0,0,0
"28616",1e+05,2,3,1,35,1,1,1,1,1,1,0
"28617",50000,2,2,1,41,1,1,1,1,1,1,0
"28618",1e+05,2,2,2,41,1,1,1,1,1,1,0
"28619",270000,2,4,2,42,1,1,1,1,1,1,0
"28620",50000,2,3,1,48,1,1,1,1,1,1,0
"28621",3e+05,2,2,1,41,0,0,1,0,0,0,0
"28622",50000,2,2,1,40,1,1,1,1,1,1,1
"28623",80000,2,3,1,41,1,1,1,1,1,1,0
"28624",2e+05,2,1,1,31,1,1,1,1,1,1,0
"28625",340000,2,2,2,31,0,1,1,1,1,1,1
"28626",310000,2,1,1,31,0,0,0,1,0,0,0
"28627",80000,2,2,2,31,0,1,1,1,1,1,0
"28628",210000,2,1,2,31,0,0,0,0,0,1,0
"28629",80000,2,1,2,32,1,1,1,1,1,1,0
"28630",5e+05,2,2,1,32,1,1,1,1,1,1,0
"28631",260000,2,2,1,35,1,1,1,1,1,1,0
"28632",120000,2,2,1,41,0,1,1,0,1,0,0
"28633",1e+05,2,3,1,41,1,1,1,1,1,1,0
"28634",60000,2,2,1,35,1,1,1,1,1,1,1
"28635",190000,2,1,1,36,0,1,1,1,1,1,0
"28636",1e+05,2,3,1,35,1,1,1,1,1,1,1
"28637",380000,2,2,1,37,1,1,1,1,1,1,0
"28638",350000,2,1,2,44,1,0,0,0,1,1,1
"28639",1e+05,2,3,1,39,0,1,1,1,1,1,0
"28640",1e+05,2,1,2,31,1,1,1,1,1,1,0
"28641",150000,2,2,1,32,0,0,1,0,0,0,0
"28642",150000,2,2,1,33,1,1,1,1,1,1,1
"28643",150000,2,1,1,38,0,1,1,1,1,1,0
"28644",460000,2,1,2,35,1,1,1,1,1,1,0
"28645",1e+05,2,2,2,44,1,1,1,1,1,1,1
"28646",230000,2,2,2,38,1,1,1,1,1,1,0
"28647",10000,2,2,1,38,1,1,1,1,1,1,1
"28648",2e+05,2,3,1,44,0,0,0,0,0,0,0
"28649",140000,2,2,1,34,1,1,1,1,1,1,0
"28650",370000,2,3,1,46,0,1,0,1,0,1,0
"28651",50000,2,3,1,49,0,0,0,0,0,1,0
"28652",160000,2,2,1,36,1,1,1,1,1,1,0
"28653",80000,2,3,2,43,1,1,1,1,1,1,0
"28654",240000,2,1,2,33,1,1,1,1,1,1,0
"28655",160000,2,3,2,33,0,0,1,1,1,1,0
"28656",50000,2,3,1,44,1,1,1,1,1,1,1
"28657",180000,2,2,2,38,1,1,1,1,1,1,0
"28658",50000,2,3,1,46,0,0,1,1,1,1,0
"28659",5e+05,2,1,2,32,1,1,1,1,1,1,0
"28660",2e+05,2,1,1,34,0,0,0,0,0,0,0
"28661",60000,2,3,2,44,1,1,1,1,1,1,0
"28662",50000,2,2,2,46,1,1,1,1,1,1,0
"28663",50000,2,3,2,44,1,1,1,1,1,1,1
"28664",210000,2,2,2,27,0,0,0,0,0,0,1
"28665",60000,2,2,1,27,1,1,1,1,1,1,0
"28666",140000,2,1,2,28,0,0,1,0,0,0,1
"28667",260000,2,1,1,35,1,1,1,0,0,0,1
"28668",3e+05,2,1,1,40,0,0,0,0,0,0,0
"28669",5e+05,2,2,1,36,0,0,0,0,0,0,0
"28670",140000,2,1,1,34,0,0,0,0,0,1,0
"28671",290000,2,3,1,49,1,1,1,1,1,1,1
"28672",360000,2,1,2,27,1,1,1,1,1,1,0
"28673",20000,2,2,2,27,1,1,1,1,1,1,0
"28674",190000,2,2,2,27,1,1,1,1,1,1,0
"28675",150000,2,1,2,28,1,1,1,1,1,1,0
"28676",1e+05,2,1,2,28,1,1,1,1,1,1,1
"28677",310000,2,1,2,29,1,1,1,1,1,1,0
"28678",5e+05,2,1,2,29,1,1,1,1,1,1,0
"28679",120000,2,2,2,28,0,0,0,1,0,1,0
"28680",2e+05,2,2,1,28,1,1,1,1,1,1,0
"28681",180000,2,1,2,30,0,0,1,1,1,1,0
"28682",50000,2,2,2,30,1,1,1,1,1,1,1
"28683",210000,2,1,2,30,1,1,1,1,1,1,0
"28684",230000,2,1,2,30,1,1,1,1,1,1,1
"28685",2e+05,2,1,2,30,1,1,0,0,0,0,0
"28686",1e+05,2,2,2,31,1,1,1,1,1,1,1
"28687",250000,2,2,2,31,1,1,1,1,1,1,0
"28688",2e+05,2,2,1,31,1,0,1,0,1,1,0
"28689",50000,2,2,1,31,1,1,1,1,1,1,0
"28690",170000,2,2,1,31,1,1,1,1,1,1,0
"28691",70000,2,2,1,32,1,1,1,1,1,1,0
"28692",260000,2,1,1,31,1,1,1,1,1,1,0
"28693",60000,2,3,2,32,1,1,1,1,1,1,0
"28694",120000,2,2,2,31,1,1,1,1,0,0,1
"28695",1e+05,2,3,2,33,1,1,1,1,1,1,0
"28696",5e+05,2,1,2,34,1,1,1,1,1,1,0
"28697",230000,2,2,1,34,0,0,1,1,1,0,0
"28698",330000,2,4,1,34,0,0,1,1,1,1,0
"28699",360000,2,1,1,35,0,0,0,0,0,0,0
"28700",180000,2,2,1,44,0,0,0,0,0,0,0
"28701",180000,2,3,1,35,0,1,1,1,1,1,1
"28702",140000,2,2,2,35,1,1,1,1,1,1,0
"28703",260000,2,1,1,37,1,1,1,1,1,1,0
"28704",220000,2,1,1,36,0,0,0,0,0,0,0
"28705",1e+05,2,3,1,42,0,0,0,1,0,0,0
"28706",280000,2,1,1,39,0,0,0,0,0,0,0
"28707",1e+05,2,2,2,40,1,1,0,0,0,1,0
"28708",290000,2,3,1,46,1,1,1,1,1,1,0
"28709",360000,2,1,1,48,1,1,1,1,1,1,0
"28710",290000,2,3,1,46,1,1,1,1,1,1,0
"28711",60000,2,2,1,39,1,1,1,1,1,1,0
"28712",80000,2,1,2,44,1,1,1,1,1,1,1
"28713",180000,2,2,1,42,1,1,1,1,1,1,0
"28714",2e+05,2,1,2,37,0,0,1,1,1,0,0
"28715",170000,2,1,2,44,0,1,1,1,0,0,0
"28716",780000,2,2,2,41,1,1,0,1,1,1,0
"28717",340000,2,1,3,42,1,1,0,0,0,0,0
"28718",2e+05,2,4,1,39,0,0,0,1,1,1,0
"28719",350000,2,1,1,45,0,0,0,0,0,0,0
"28720",360000,2,2,1,39,1,1,1,1,1,1,1
"28721",130000,2,2,1,41,0,0,0,0,0,1,0
"28722",310000,2,2,1,44,1,1,1,1,1,1,0
"28723",110000,2,2,1,46,1,1,1,1,1,1,0
"28724",260000,2,2,1,44,1,0,1,1,1,0,0
"28725",290000,2,1,1,44,0,0,0,1,1,0,0
"28726",2e+05,2,1,1,37,0,1,1,1,1,0,0
"28727",130000,2,2,1,40,1,1,1,1,1,1,1
"28728",60000,2,1,2,28,1,1,1,1,1,1,0
"28729",20000,2,2,2,30,1,1,1,1,1,1,0
"28730",3e+05,2,2,1,31,1,1,1,1,1,1,0
"28731",70000,2,3,1,39,1,1,1,1,1,1,0
"28732",240000,2,2,1,35,1,0,0,0,0,1,1
"28733",60000,2,1,2,29,0,0,1,1,1,1,0
"28734",240000,2,1,2,28,0,0,1,0,0,0,0
